frame,elapsed_s,x,y,frame_ms,cpu_ms,draw_ms,finish_ms,present_ms,terrain_ms,complete_radius_m,pending_packages
10965,8.151842,2.000,28.759,0.744600,0.703100,0.203500,0.000000,0.473500,0.000100,192.000,0
10966,8.152524,2.000,28.763,0.682300,0.644900,0.190700,0.000000,0.429600,0.000100,192.000,0
10967,8.153431,2.000,28.766,0.906500,0.866500,0.188800,0.000000,0.652400,0.000100,192.000,0
10968,8.154191,2.000,28.771,0.759700,0.717700,0.204400,0.000000,0.486800,0.000000,192.000,0
10969,8.154881,2.000,28.775,0.690000,0.651500,0.191200,0.000000,0.435400,0.000000,192.000,0
10970,8.155681,2.000,28.778,0.800700,0.763400,0.188200,0.000000,0.550500,0.000100,192.000,0
10971,8.156364,2.000,28.782,0.683100,0.643000,0.187500,0.000000,0.429600,0.000000,192.000,0
10972,8.157068,2.000,28.785,0.703700,0.667400,0.188400,0.000000,0.455700,0.000100,192.000,0
10973,8.157753,2.000,28.789,0.685200,0.648300,0.187700,0.000000,0.436000,0.000100,192.000,0
10974,8.158577,2.000,28.792,0.823200,0.776200,0.189400,0.000000,0.562000,0.000100,192.000,0
10975,8.159321,2.000,28.797,0.744200,0.654900,0.297700,0.000000,0.316400,0.000200,192.000,0
10976,8.160130,2.000,28.800,0.809400,0.715600,0.208400,0.000000,0.481200,0.000100,192.000,0
10977,8.160833,2.000,28.804,0.703000,0.661700,0.197500,0.000000,0.438600,0.000100,192.000,0
10978,8.161553,2.000,28.808,0.720200,0.677300,0.192200,0.000000,0.459900,0.000100,192.000,0
10979,8.162297,2.000,28.811,0.743800,0.693900,0.211800,0.000000,0.453500,0.000100,192.000,0
10980,8.162971,2.000,28.815,0.673900,0.633100,0.197800,0.000000,0.409900,0.000000,192.000,0
10981,8.163657,2.000,28.818,0.685600,0.649400,0.192500,0.000000,0.431900,0.000100,192.000,0
10982,8.164347,2.000,28.822,0.690300,0.651300,0.197200,0.000000,0.429400,0.000000,192.000,0
10983,8.165030,2.000,28.825,0.682600,0.645900,0.187200,0.000000,0.434100,0.000000,192.000,0
10984,8.165707,2.000,28.829,0.677700,0.640800,0.187000,0.000000,0.429300,0.000100,192.000,0
10985,8.166606,2.000,28.832,0.898900,0.859900,0.186900,0.000000,0.648200,0.000100,192.000,0
10986,8.167425,2.000,28.837,0.818700,0.771200,0.205500,0.000000,0.538900,0.000100,192.000,0
10987,8.168163,2.000,28.841,0.737700,0.697400,0.201900,0.000000,0.469600,0.000000,192.000,0
10988,8.168846,2.000,28.844,0.683500,0.645000,0.190300,0.000000,0.430000,0.000100,192.000,0
10989,8.169765,2.000,28.848,0.918600,0.875700,0.188700,0.000000,0.661200,0.000000,192.000,0
10990,8.170887,2.000,28.853,1.122200,1.015100,0.303300,0.000000,0.684300,0.000100,192.000,0
10991,8.171589,2.000,28.858,0.702600,0.660100,0.203600,0.000000,0.430400,0.000100,192.000,0
10992,8.172360,2.000,28.862,0.770900,0.730400,0.193200,0.000000,0.511800,0.000100,192.000,0
10993,8.173048,2.000,28.865,0.687800,0.650800,0.189700,0.000000,0.436400,0.000100,192.000,0
10994,8.173737,2.000,28.869,0.688600,0.653200,0.187000,0.000000,0.441400,0.000000,192.000,0
10995,8.174425,2.000,28.872,0.688700,0.649200,0.192800,0.000000,0.430900,0.000100,192.000,0
10996,8.175105,2.000,28.876,0.679400,0.643000,0.187700,0.000000,0.430800,0.000100,192.000,0
10997,8.175776,2.000,28.879,0.671500,0.634200,0.185600,0.000000,0.424100,0.000100,192.000,0
10998,8.176451,2.000,28.882,0.674600,0.639700,0.187600,0.000000,0.428000,0.000100,192.000,0
10999,8.177113,2.000,28.886,0.662100,0.625600,0.187200,0.000000,0.413400,0.000100,192.000,0
11000,8.177791,2.000,28.889,0.678400,0.641800,0.187700,0.000000,0.429600,0.000100,192.000,0
11001,8.178512,2.000,28.893,0.721000,0.681300,0.186000,0.000000,0.470500,0.000100,192.000,0
11002,8.179663,2.000,28.896,1.151000,1.101400,0.409900,0.000000,0.645900,0.000200,192.000,0
11003,8.180397,2.000,28.902,0.734000,0.690200,0.200000,0.000000,0.465000,0.000100,192.000,0
11004,8.181201,2.000,28.906,0.803800,0.707900,0.198800,0.000000,0.483300,0.000000,192.000,0
11005,8.181888,2.000,28.910,0.686600,0.646900,0.200900,0.000000,0.420100,0.000100,192.000,0
11006,8.182868,2.000,28.913,0.979800,0.937800,0.217700,0.000000,0.694800,0.000100,192.000,0
11007,8.183596,2.000,28.918,0.728200,0.673400,0.219700,0.000000,0.423700,0.000100,192.000,0
11008,8.184283,2.000,28.922,0.687100,0.646200,0.198800,0.000000,0.422000,0.000100,192.000,0
11009,8.184987,2.000,28.925,0.703800,0.660900,0.192200,0.000000,0.443700,0.000100,192.000,0
11010,8.185719,2.000,28.929,0.732500,0.691600,0.201800,0.000000,0.463700,0.000100,192.000,0
11011,8.186633,2.000,28.932,0.913300,0.872300,0.192200,0.000000,0.655200,0.000100,192.000,0
11012,8.187377,2.000,28.937,0.744200,0.703600,0.202700,0.000000,0.474600,0.000100,192.000,0
11013,8.188083,2.000,28.941,0.706600,0.668700,0.191500,0.000000,0.452300,0.000100,192.000,0
11014,8.188768,2.000,28.944,0.685000,0.647700,0.189300,0.000000,0.433700,0.000100,192.000,0
11015,8.189467,2.000,28.947,0.698400,0.660200,0.193000,0.000000,0.442600,0.000100,192.000,0
11016,8.190156,2.000,28.951,0.689500,0.652900,0.187400,0.000000,0.440800,0.000000,192.000,0
11017,8.190860,2.000,28.954,0.704100,0.645200,0.186900,0.000000,0.433600,0.000300,192.000,0
11018,8.191552,2.000,28.958,0.691200,0.654500,0.196400,0.000000,0.433500,0.000000,192.000,0
11019,8.192236,2.000,28.961,0.684300,0.646800,0.185900,0.000000,0.436100,0.000100,192.000,0
11020,8.192923,2.000,28.965,0.686800,0.649300,0.186600,0.000000,0.437800,0.000000,192.000,0
11021,8.193584,2.000,28.968,0.661200,0.625500,0.186700,0.000000,0.414200,0.000000,192.000,0
11022,8.194262,2.000,28.972,0.677800,0.641700,0.186600,0.000000,0.430600,0.000000,192.000,0
11023,8.194935,2.000,28.975,0.673700,0.637800,0.185100,0.000000,0.427700,0.000000,192.000,0
11024,8.195625,2.000,28.978,0.689800,0.653800,0.184100,0.000000,0.445200,0.000100,192.000,0
11025,8.196335,2.000,28.982,0.710200,0.674500,0.186600,0.000000,0.463200,0.000000,192.000,0
11026,8.197018,2.000,28.985,0.683100,0.646300,0.185700,0.000000,0.436000,0.000000,192.000,0
11027,8.198245,2.000,28.989,1.227000,1.188500,0.186200,0.000000,0.977400,0.000100,192.000,0
11028,8.199029,2.000,28.995,0.783500,0.737300,0.178900,0.000000,0.533300,0.000000,192.000,0
11029,8.199940,2.000,28.999,0.910800,0.876200,0.146000,0.000000,0.712800,0.000000,192.000,0
11030,8.200883,2.000,29.003,0.943300,0.909500,0.146100,0.000000,0.745600,0.000000,192.000,0
11031,8.201766,2.000,29.008,0.883000,0.840900,0.125100,0.000000,0.700700,0.000100,192.000,0
11032,8.202903,2.000,29.012,1.136600,1.104900,0.134400,0.000000,0.954300,0.000000,192.000,0
11033,8.203651,2.000,29.018,0.747900,0.706300,0.171100,0.000000,0.512900,0.000100,192.000,0
11034,8.204410,2.000,29.022,0.759800,0.715700,0.205700,0.000000,0.482700,0.000000,192.000,0
11035,8.205102,2.000,29.026,0.691900,0.653700,0.193900,0.000000,0.434800,0.000000,192.000,0
11036,8.205792,2.000,29.029,0.689300,0.651900,0.190500,0.000000,0.436900,0.000000,192.000,0
11037,8.206475,2.000,29.033,0.683200,0.645000,0.189400,0.000000,0.430600,0.000000,192.000,0
11038,8.207155,2.000,29.036,0.680200,0.643800,0.187700,0.000000,0.431500,0.000100,192.000,0
11039,8.207840,2.000,29.039,0.684700,0.649200,0.188700,0.000000,0.436000,0.000000,192.000,0
11040,8.208516,2.000,29.043,0.676600,0.640200,0.188300,0.000000,0.427200,0.000000,192.000,0
11041,8.209207,2.000,29.046,0.690500,0.655100,0.186200,0.000000,0.444100,0.000000,192.000,0
11042,8.209862,2.000,29.050,0.655600,0.616400,0.186400,0.000000,0.405000,0.000000,192.000,0
11043,8.210555,2.000,29.053,0.692500,0.657100,0.188900,0.000000,0.443600,0.000000,192.000,0
11044,8.211267,2.000,29.056,0.712600,0.676000,0.187100,0.000000,0.464300,0.000000,192.000,0
11045,8.211963,2.000,29.060,0.695100,0.639000,0.188800,0.000000,0.425400,0.000000,192.000,0
11046,8.212761,2.000,29.063,0.798000,0.758900,0.191000,0.000000,0.542900,0.000000,192.000,0
11047,8.213501,2.000,29.067,0.740500,0.699100,0.201800,0.000000,0.470800,0.000000,192.000,0
11048,8.214179,2.000,29.071,0.678300,0.641400,0.189400,0.000000,0.427300,0.000000,192.000,0
11049,8.214867,2.000,29.075,0.688000,0.652000,0.189500,0.000000,0.437900,0.000000,192.000,0
11050,8.215551,2.000,29.078,0.683300,0.646500,0.186800,0.000000,0.434900,0.000000,192.000,0
11051,8.216258,2.000,29.081,0.707400,0.670800,0.185400,0.000000,0.460800,0.000000,192.000,0
11052,8.216922,2.000,29.085,0.664000,0.627200,0.186300,0.000000,0.416000,0.000100,192.000,0
11053,8.217601,2.000,29.088,0.679000,0.644200,0.187000,0.000000,0.432600,0.000000,192.000,0
11054,8.218279,2.000,29.092,0.678300,0.642100,0.186200,0.000000,0.431200,0.000000,192.000,0
11055,8.218964,2.000,29.095,0.684700,0.648000,0.186500,0.000000,0.436600,0.000100,192.000,0
11056,8.219849,2.000,29.098,0.885000,0.844500,0.191700,0.000000,0.628000,0.000100,192.000,0
11057,8.220628,2.000,29.103,0.779300,0.734100,0.209500,0.000000,0.497900,0.000000,192.000,0
11058,8.221413,2.000,29.107,0.784700,0.740200,0.202200,0.000000,0.510700,0.000000,192.000,0
11059,8.222173,2.000,29.111,0.760300,0.697700,0.191800,0.000000,0.480300,0.000000,192.000,0
11060,8.222879,2.000,29.115,0.705600,0.664900,0.200900,0.000000,0.438200,0.000100,192.000,0
11061,8.223556,2.000,29.118,0.677000,0.638500,0.191000,0.000000,0.422700,0.000000,192.000,0
11062,8.224249,2.000,29.121,0.692600,0.656900,0.187700,0.000000,0.444400,0.000000,192.000,0
11063,8.224912,2.000,29.125,0.663800,0.627700,0.189000,0.000000,0.414400,0.000000,192.000,0
11064,8.225589,2.000,29.128,0.676500,0.640200,0.188100,0.000000,0.427700,0.000000,192.000,0
11065,8.226265,2.000,29.132,0.676500,0.640900,0.186100,0.000000,0.430100,0.000000,192.000,0
11066,8.226971,2.000,29.135,0.705400,0.657000,0.190100,0.000000,0.442000,0.000000,192.000,0
11067,8.227796,2.000,29.138,0.825600,0.785400,0.186900,0.000000,0.573800,0.000000,192.000,0
11068,8.228522,2.000,29.143,0.725300,0.686600,0.203500,0.000000,0.457500,0.000100,192.000,0
11069,8.229196,2.000,29.146,0.674800,0.636500,0.191500,0.000000,0.418400,0.000000,192.000,0
11070,8.229890,2.000,29.150,0.693600,0.655700,0.188300,0.000000,0.442400,0.000000,192.000,0
11071,8.230559,2.000,29.153,0.669200,0.632300,0.188700,0.000000,0.418800,0.000000,192.000,0
11072,8.231246,2.000,29.156,0.686400,0.631300,0.186700,0.000000,0.420200,0.000000,192.000,0
11073,8.231894,2.000,29.160,0.648800,0.610700,0.191500,0.000000,0.394500,0.000000,192.000,0
11074,8.232566,2.000,29.163,0.671700,0.636500,0.186500,0.000000,0.425300,0.000100,192.000,0
11075,8.233243,2.000,29.166,0.677200,0.640800,0.185700,0.000000,0.430500,0.000000,192.000,0
11076,8.233991,2.000,29.170,0.747200,0.711700,0.186200,0.000000,0.501000,0.000000,192.000,0
11077,8.234670,2.000,29.174,0.679700,0.642600,0.188200,0.000000,0.429600,0.000000,192.000,0
11078,8.235355,2.000,29.177,0.685200,0.648400,0.187100,0.000000,0.436700,0.000000,192.000,0
11079,8.236180,2.000,29.180,0.824700,0.777900,0.186700,0.000000,0.565900,0.000000,192.000,0
11080,8.236965,2.000,29.185,0.784700,0.703600,0.329300,0.000000,0.331300,0.000100,192.000,0
11081,8.237762,2.000,29.188,0.797000,0.752000,0.213900,0.000000,0.511600,0.000100,192.000,0
11082,8.238509,2.000,29.192,0.747300,0.702300,0.207900,0.000000,0.467000,0.000000,192.000,0
11083,8.239205,2.000,29.196,0.696000,0.656500,0.195000,0.000000,0.436600,0.000000,192.000,0
11084,8.239977,2.000,29.200,0.772200,0.730700,0.190100,0.000000,0.515400,0.000000,192.000,0
11085,8.240699,2.000,29.204,0.721600,0.682100,0.200000,0.000000,0.456200,0.000000,192.000,0
11086,8.241426,2.000,29.207,0.726900,0.668500,0.206800,0.000000,0.436800,0.000100,192.000,0
11087,8.242111,2.000,29.211,0.685100,0.645100,0.193400,0.000000,0.426300,0.000000,192.000,0
11088,8.242796,2.000,29.214,0.685400,0.647900,0.188800,0.000000,0.433900,0.000100,192.000,0
11089,8.243826,2.000,29.218,1.029900,0.991200,0.177300,0.000000,0.791400,0.000000,192.000,0
11090,8.244494,2.000,29.223,0.667300,0.629600,0.167500,0.000000,0.438700,0.000000,192.000,0
11091,8.245206,2.000,29.226,0.712500,0.672000,0.207200,0.000000,0.439200,0.000000,192.000,0
11092,8.245875,2.000,29.230,0.668900,0.631500,0.191500,0.000000,0.414900,0.000000,192.000,0
11093,8.246543,2.000,29.233,0.667700,0.628000,0.188400,0.000000,0.415400,0.000100,192.000,0
11094,8.247199,2.000,29.236,0.656200,0.620500,0.187300,0.000000,0.408900,0.000000,192.000,0
11095,8.247883,2.000,29.240,0.684400,0.647800,0.187900,0.000000,0.435100,0.000000,192.000,0
11096,8.248573,2.000,29.243,0.689800,0.650900,0.193000,0.000000,0.432800,0.000000,192.000,0
11097,8.249268,2.000,29.246,0.695200,0.657500,0.187000,0.000000,0.445800,0.000100,192.000,0
11098,8.249952,2.000,29.250,0.683800,0.647000,0.187600,0.000000,0.434500,0.000100,192.000,0
11099,8.250669,2.000,29.253,0.717400,0.680500,0.188000,0.000000,0.468000,0.000100,192.000,0
11100,8.251366,2.000,29.257,0.696600,0.641400,0.187000,0.000000,0.429900,0.000000,192.000,0
11101,8.252042,2.000,29.260,0.675700,0.638600,0.189700,0.000000,0.424200,0.000000,192.000,0
11102,8.252928,2.000,29.264,0.886200,0.836700,0.187200,0.000000,0.624100,0.000000,192.000,0
11103,8.253702,2.000,29.268,0.773900,0.688200,0.320400,0.000000,0.299600,0.000100,192.000,0
11104,8.254472,2.000,29.272,0.770000,0.728900,0.205500,0.000000,0.497600,0.000000,192.000,0
11105,8.255153,2.000,29.276,0.681500,0.643900,0.193200,0.000000,0.425500,0.000000,192.000,0
11106,8.255872,2.000,29.279,0.719100,0.683000,0.187700,0.000000,0.470300,0.000000,192.000,0
11107,8.256549,2.000,29.283,0.676600,0.639900,0.188600,0.000000,0.426400,0.000100,192.000,0
11108,8.257311,2.000,29.286,0.762000,0.722200,0.187500,0.000000,0.510000,0.000000,192.000,0
11109,8.258033,2.000,29.290,0.721700,0.682000,0.202900,0.000000,0.453700,0.000100,192.000,0
11110,8.258713,2.000,29.294,0.680100,0.641700,0.190500,0.000000,0.426200,0.000100,192.000,0
11111,8.259945,2.000,29.297,1.231800,1.190700,0.172400,0.000000,0.995100,0.000000,192.000,0
11112,8.260724,2.000,29.303,0.778900,0.721500,0.217800,0.000000,0.473400,0.000000,192.000,0
11113,8.261471,2.000,29.307,0.747100,0.701400,0.209900,0.000000,0.464100,0.000000,192.000,0
11114,8.262196,2.000,29.311,0.725700,0.663900,0.193600,0.000000,0.445300,0.000000,192.000,0
11115,8.262933,2.000,29.315,0.736400,0.695400,0.199400,0.000000,0.470600,0.000100,192.000,0
11116,8.263593,2.000,29.318,0.660500,0.622400,0.191000,0.000000,0.406300,0.000000,192.000,0
11117,8.264270,2.000,29.322,0.676600,0.639100,0.189800,0.000000,0.424800,0.000100,192.000,0
11118,8.264955,2.000,29.325,0.685500,0.648100,0.188100,0.000000,0.435100,0.000000,192.000,0
11119,8.265641,2.000,29.328,0.686100,0.649200,0.186500,0.000000,0.438100,0.000000,192.000,0
11120,8.266320,2.000,29.332,0.678900,0.643400,0.186000,0.000000,0.433200,0.000000,192.000,0
11121,8.267008,2.000,29.335,0.688000,0.650900,0.185400,0.000000,0.440900,0.000000,192.000,0
11122,8.267686,2.000,29.339,0.678100,0.641700,0.185800,0.000000,0.431300,0.000000,192.000,0
11123,8.268358,2.000,29.342,0.671100,0.635500,0.185100,0.000000,0.425700,0.000000,192.000,0
11124,8.269023,2.000,29.345,0.665700,0.630400,0.187900,0.000000,0.418000,0.000000,192.000,0
11125,8.269972,2.000,29.349,0.949200,0.909900,0.185600,0.000000,0.699900,0.000000,192.000,0
11126,8.270727,2.000,29.354,0.754100,0.713300,0.201700,0.000000,0.485600,0.000000,192.000,0
11127,8.271443,2.000,29.357,0.716200,0.678400,0.190100,0.000000,0.463500,0.000000,192.000,0
11128,8.272153,2.000,29.361,0.710100,0.654900,0.188900,0.000000,0.441000,0.000100,192.000,0
11129,8.272828,2.000,29.364,0.674800,0.637000,0.188200,0.000000,0.424200,0.000000,192.000,0
11130,8.273509,2.000,29.368,0.681800,0.644600,0.188200,0.000000,0.431100,0.000000,192.000,0
11131,8.274413,2.000,29.371,0.903100,0.863100,0.185900,0.000000,0.652300,0.000000,192.000,0
11132,8.275209,2.000,29.376,0.796700,0.741300,0.218000,0.000000,0.492600,0.000000,192.000,0
11133,8.275985,2.000,29.380,0.775900,0.731800,0.201000,0.000000,0.505000,0.000000,192.000,0
11134,8.276711,2.000,29.384,0.725800,0.686700,0.201100,0.000000,0.459800,0.000000,192.000,0
11135,8.277392,2.000,29.387,0.680900,0.643800,0.190300,0.000000,0.428700,0.000000,192.000,0
11136,8.278088,2.000,29.391,0.696200,0.659500,0.186500,0.000000,0.448500,0.000000,192.000,0
11137,8.278751,2.000,29.394,0.663400,0.627000,0.188700,0.000000,0.413400,0.000000,192.000,0
11138,8.279432,2.000,29.397,0.680700,0.644500,0.188000,0.000000,0.433000,0.000000,192.000,0
11139,8.280126,2.000,29.401,0.693600,0.657500,0.186300,0.000000,0.446900,0.000000,192.000,0
11140,8.280812,2.000,29.404,0.686200,0.651500,0.185800,0.000000,0.441200,0.000000,192.000,0
11141,8.281614,2.000,29.408,0.802400,0.742700,0.186200,0.000000,0.531900,0.000000,192.000,0
11142,8.282345,2.000,29.412,0.730200,0.686600,0.209200,0.000000,0.450700,0.000000,192.000,0
11143,8.283067,2.000,29.415,0.722300,0.679100,0.195600,0.000000,0.458000,0.000100,192.000,0
11144,8.283803,2.000,29.419,0.735800,0.690400,0.199000,0.000000,0.464000,0.000000,192.000,0
11145,8.284473,2.000,29.423,0.670400,0.634700,0.190400,0.000000,0.419600,0.000000,192.000,0
11146,8.285158,2.000,29.426,0.685400,0.648900,0.188600,0.000000,0.435700,0.000000,192.000,0
11147,8.285823,2.000,29.429,0.664600,0.627000,0.188700,0.000000,0.412800,0.000100,192.000,0
11148,8.286674,2.000,29.433,0.850500,0.809800,0.188600,0.000000,0.595800,0.000000,192.000,0
11149,8.287427,2.000,29.437,0.753600,0.713000,0.203100,0.000000,0.483400,0.000100,192.000,0
11150,8.288126,2.000,29.441,0.698800,0.661400,0.189500,0.000000,0.447200,0.000000,192.000,0
11151,8.288813,2.000,29.444,0.687300,0.651200,0.189600,0.000000,0.436500,0.000000,192.000,0
11152,8.290033,2.000,29.448,1.220100,1.180000,0.187300,0.000000,0.967800,0.000000,192.000,0
11153,8.290903,2.000,29.454,0.869700,0.832000,0.155000,0.000000,0.654500,0.000000,192.000,0
11154,8.291599,2.000,29.458,0.695800,0.669400,0.141400,0.000000,0.512800,0.000100,192.000,0
11155,8.292558,2.000,29.462,0.959600,0.856500,0.136200,0.000000,0.703000,0.000000,192.000,0
11156,8.293313,2.000,29.466,0.754600,0.730200,0.122200,0.000000,0.592800,0.000000,192.000,0
11157,8.294131,2.000,29.470,0.817600,0.797700,0.119700,0.000000,0.663200,0.000000,192.000,0
11158,8.294926,2.000,29.474,0.795800,0.770600,0.117700,0.000000,0.637600,0.000000,192.000,0
11159,8.295629,2.000,29.478,0.703000,0.656800,0.214200,0.000000,0.416500,0.000000,192.000,0
11160,8.296325,2.000,29.482,0.695700,0.658200,0.191600,0.000000,0.442700,0.000000,192.000,0
11161,8.297007,2.000,29.485,0.681500,0.645300,0.189600,0.000000,0.431000,0.000000,192.000,0
11162,8.297687,2.000,29.489,0.680500,0.643800,0.187500,0.000000,0.431700,0.000000,192.000,0
11163,8.298372,2.000,29.492,0.684700,0.648000,0.193900,0.000000,0.429600,0.000000,192.000,0
11164,8.299052,2.000,29.495,0.680000,0.645000,0.185000,0.000000,0.435200,0.000000,192.000,0
11165,8.299729,2.000,29.499,0.677000,0.641800,0.187700,0.000000,0.429400,0.000000,192.000,0
11166,8.300413,2.000,29.502,0.684600,0.646600,0.185800,0.000000,0.435900,0.000100,192.000,0
11167,8.301131,2.000,29.506,0.717900,0.677100,0.187400,0.000000,0.464900,0.000000,192.000,0
11168,8.301930,2.000,29.509,0.798900,0.755300,0.203200,0.000000,0.519100,0.000000,192.000,0
11169,8.302913,2.000,29.513,0.982900,0.903400,0.200700,0.000000,0.676000,0.000000,192.000,0
11170,8.304043,2.000,29.518,1.129700,1.048800,0.335600,0.000000,0.672700,0.000100,192.000,0
11171,8.304824,2.000,29.524,0.780800,0.732000,0.207500,0.000000,0.497800,0.000000,192.000,0
11172,8.305763,2.000,29.528,0.939300,0.895100,0.203700,0.000000,0.665100,0.000000,192.000,0
11173,8.306500,2.000,29.532,0.737500,0.698300,0.202200,0.000000,0.470500,0.000100,192.000,0
11174,8.307184,2.000,29.536,0.683700,0.646100,0.194900,0.000000,0.426500,0.000100,192.000,0
11175,8.307882,2.000,29.540,0.697600,0.661100,0.189000,0.000000,0.446900,0.000000,192.000,0
11176,8.308561,2.000,29.543,0.678900,0.641900,0.187800,0.000000,0.429300,0.000000,192.000,0
11177,8.309239,2.000,29.546,0.678600,0.643000,0.187600,0.000000,0.430700,0.000000,192.000,0
11178,8.309895,2.000,29.550,0.655700,0.619700,0.188300,0.000000,0.406700,0.000000,192.000,0
11179,8.310577,2.000,29.553,0.682200,0.644900,0.188300,0.000000,0.431700,0.000000,192.000,0
11180,8.311252,2.000,29.557,0.675300,0.639500,0.186200,0.000000,0.428600,0.000100,192.000,0
11181,8.311937,2.000,29.560,0.684900,0.649700,0.187800,0.000000,0.437500,0.000100,192.000,0
11182,8.312621,2.000,29.563,0.683500,0.646900,0.185600,0.000000,0.436300,0.000000,192.000,0
11183,8.313319,2.000,29.567,0.698200,0.644300,0.187200,0.000000,0.432400,0.000000,192.000,0
11184,8.313988,2.000,29.570,0.669000,0.633200,0.188400,0.000000,0.420100,0.000000,192.000,0
11185,8.314673,2.000,29.574,0.684700,0.648100,0.188900,0.000000,0.434600,0.000100,192.000,0
11186,8.315340,2.000,29.577,0.666800,0.631000,0.185800,0.000000,0.420600,0.000000,192.000,0
11187,8.316009,2.000,29.580,0.669400,0.632600,0.187700,0.000000,0.420500,0.000100,192.000,0
11188,8.316722,2.000,29.584,0.713300,0.677700,0.186600,0.000000,0.466600,0.000000,192.000,0
11189,8.317380,2.000,29.587,0.658200,0.620900,0.186600,0.000000,0.409500,0.000000,192.000,0
11190,8.318053,2.000,29.591,0.672900,0.637300,0.186300,0.000000,0.426200,0.000100,192.000,0
11191,8.318733,2.000,29.594,0.679700,0.644500,0.187200,0.000000,0.432600,0.000000,192.000,0
11192,8.319636,2.000,29.597,0.903400,0.864200,0.185000,0.000000,0.654100,0.000100,192.000,0
11193,8.320515,2.000,29.602,0.878700,0.845100,0.139600,0.000000,0.689200,0.000000,192.000,0
11194,8.321472,2.000,29.606,0.956700,0.912700,0.202000,0.000000,0.684400,0.000100,192.000,0
11195,8.322223,2.000,29.611,0.751100,0.709100,0.205500,0.000000,0.477000,0.000000,192.000,0
11196,8.322939,2.000,29.615,0.716100,0.675100,0.192800,0.000000,0.457100,0.000000,192.000,0
11197,8.323703,2.000,29.618,0.763700,0.705700,0.203600,0.000000,0.475800,0.000100,192.000,0
11198,8.324383,2.000,29.622,0.680200,0.642200,0.192600,0.000000,0.424700,0.000000,192.000,0
11199,8.325076,2.000,29.626,0.692600,0.654800,0.189000,0.000000,0.440700,0.000100,192.000,0
11200,8.325745,2.000,29.629,0.669700,0.632500,0.190500,0.000000,0.418000,0.000000,192.000,0
11201,8.326438,2.000,29.632,0.693100,0.657600,0.189900,0.000000,0.443000,0.000000,192.000,0
11202,8.327120,2.000,29.636,0.681900,0.646000,0.185900,0.000000,0.435700,0.000000,192.000,0
11203,8.327812,2.000,29.639,0.691900,0.656100,0.187300,0.000000,0.444100,0.000000,192.000,0
11204,8.328500,2.000,29.643,0.687500,0.652000,0.185700,0.000000,0.441400,0.000000,192.000,0
11205,8.329188,2.000,29.646,0.688400,0.653300,0.187600,0.000000,0.441200,0.000000,192.000,0
11206,8.329868,2.000,29.650,0.680000,0.643600,0.187000,0.000000,0.432000,0.000000,192.000,0
11207,8.330560,2.000,29.653,0.692400,0.656400,0.185900,0.000000,0.445700,0.000000,192.000,0
11208,8.331248,2.000,29.656,0.688000,0.650800,0.185400,0.000000,0.440200,0.000000,192.000,0
11209,8.331967,2.000,29.660,0.718400,0.682500,0.186200,0.000000,0.471600,0.000000,192.000,0
11210,8.332646,2.000,29.663,0.678800,0.629100,0.186300,0.000000,0.418000,0.000000,192.000,0
11211,8.333316,2.000,29.667,0.670100,0.632400,0.189300,0.000000,0.418300,0.000000,192.000,0
11212,8.334050,2.000,29.670,0.734600,0.699400,0.187200,0.000000,0.487600,0.000000,192.000,0
11213,8.334738,2.000,29.674,0.687300,0.651000,0.187700,0.000000,0.438500,0.000000,192.000,0
11214,8.335428,2.000,29.677,0.690400,0.654100,0.187000,0.000000,0.442500,0.000000,192.000,0
11215,8.336311,2.000,29.681,0.882900,0.842900,0.186600,0.000000,0.631400,0.000100,192.000,0
11216,8.337270,2.000,29.685,0.959400,0.918800,0.201700,0.000000,0.691200,0.000000,192.000,0
11217,8.338076,2.000,29.690,0.805900,0.771800,0.173300,0.000000,0.578100,0.000000,192.000,0
11218,8.338820,2.000,29.694,0.743800,0.698900,0.209200,0.000000,0.462600,0.000100,192.000,0
11219,8.339529,2.000,29.698,0.708600,0.665700,0.196200,0.000000,0.444200,0.000100,192.000,0
11220,8.340285,2.000,29.701,0.756300,0.716900,0.202000,0.000000,0.489600,0.000000,192.000,0
11221,8.340942,2.000,29.705,0.657400,0.620100,0.191900,0.000000,0.403700,0.000000,192.000,0
11222,8.341631,2.000,29.708,0.688800,0.651300,0.188500,0.000000,0.436300,0.000000,192.000,0
11223,8.342332,2.000,29.712,0.701100,0.663400,0.188000,0.000000,0.450400,0.000000,192.000,0
11224,8.343030,2.000,29.715,0.698100,0.644800,0.187800,0.000000,0.432600,0.000000,192.000,0
11225,8.343746,2.000,29.719,0.715200,0.676500,0.145000,0.000000,0.508300,0.000100,192.000,0
11226,8.344479,2.000,29.722,0.733100,0.690500,0.212100,0.000000,0.452000,0.000100,192.000,0
11227,8.345191,2.000,29.726,0.712500,0.665500,0.194500,0.000000,0.443400,0.000000,192.000,0
11228,8.345918,2.000,29.730,0.726700,0.685900,0.199700,0.000000,0.460000,0.000000,192.000,0
11229,8.346624,2.000,29.733,0.706100,0.669500,0.191400,0.000000,0.453400,0.000000,192.000,0
11230,8.347327,2.000,29.737,0.702800,0.666600,0.189100,0.000000,0.453000,0.000000,192.000,0
11231,8.347988,2.000,29.740,0.661500,0.624900,0.187700,0.000000,0.412600,0.000000,192.000,0
