phase,elapsed_s,distance_m,x,y,mode,frame_ms,primary,resident_packages,pending_packages,worker_queue,complete_radius_m,working_set_bytes,private_bytes,live_package_bytes,live_mesh_bytes,live_collision_bytes,live_gl_resources,retirement_queue_bytes,worker_result_bytes,cache_entries,packages_created,packages_retired,pkg_create,pkg_retire,worker_batch,collision,mesh,gl_create,gl_delete,alloc_delta,finish_ms,swap_ms,retire_ms,wake_water_body,wake_topology,wake_terrain_state,wake_mesh,wake_collision,wake_grass,wake_tree
travel,2.937,70.5,178.338,178.338,fly,1.041,ok,2601,0,0,192.00,254025728,344244224,114090264,95883264,18123768,2904,11174640,22132800,958,606,606,0,0,0,0,0,0,0,0,0.565,0.023,0.000,0,0,0,606,606,0,0
travel,2.967,71.2,178.850,178.850,fly,0.797,ok,2601,0,0,192.00,254025728,344244224,114090264,95883264,18123768,2904,11174640,22132800,958,606,606,0,0,0,0,0,0,0,0,0.370,0.014,0.000,0,0,0,606,606,0,0
travel,2.997,71.9,179.367,179.367,fly,0.841,ok,2601,0,0,192.00,254025728,344244224,114090264,95883264,18123768,2904,11174640,22132800,958,606,606,0,0,0,0,0,0,0,0,0.411,0.022,0.000,0,0,0,606,606,0,0
travel,3.028,72.7,179.879,179.879,fly,0.907,ok,2601,0,0,192.00,254025728,344244224,114090264,95883264,18123768,2904,11174640,22132800,958,606,606,0,0,0,0,0,0,0,0,0.464,0.026,0.000,0,0,0,606,606,0,0
travel,3.058,73.4,180.400,180.400,fly,0.791,ok,2601,0,0,192.00,254025728,344244224,114090264,95883264,18123768,2904,11174640,22132800,958,606,606,0,0,0,0,0,0,0,0,0.371,0.014,0.000,0,0,0,606,606,0,0
travel,3.088,74.1,180.910,180.910,fly,0.785,ok,2601,0,0,192.00,254025728,344244224,114090264,95883264,18123768,2904,11174640,22132800,958,606,606,0,0,0,0,0,0,0,0,0.373,0.014,0.000,0,0,0,606,606,0,0
travel,3.118,74.8,181.420,181.420,fly,0.837,ok,2601,0,0,192.00,254025728,344244224,114090264,95883264,18123768,2904,7449760,22132800,958,606,606,0,0,0,0,0,0,0,0,0.379,0.014,0.000,0,0,0,606,606,0,0
travel,3.149,75.6,181.931,181.931,fly,0.793,ok,2601,0,0,192.00,254029824,344244224,114090264,95883264,18123768,2904,7449760,22132800,958,606,606,0,0,0,0,0,0,0,0,0.381,0.015,0.000,0,0,0,606,606,0,0
travel,3.179,76.3,182.446,182.446,fly,0.818,ok,2601,0,0,192.00,254033920,344244224,114090264,95883264,18123768,2904,7449760,22132800,958,606,606,0,0,0,0,0,0,0,0,0.382,0.015,0.000,0,0,0,606,606,0,0
travel,3.209,77.0,182.955,182.955,fly,0.782,ok,2601,0,0,192.00,254033920,344244224,114090264,95883264,18123768,2904,7449760,22132800,958,606,606,0,0,0,0,0,0,0,0,0.370,0.013,0.000,0,0,0,606,606,0,0
travel,3.239,77.7,183.470,183.470,fly,0.802,ok,2601,0,0,192.00,254033920,344244224,114090264,95883264,18123768,2904,7449760,22132800,958,606,606,0,0,0,0,0,0,0,0,0.371,0.015,0.000,0,0,0,606,606,0,0
travel,3.269,78.5,183.982,183.982,fly,0.782,ok,2601,0,0,192.00,254033920,344244224,114090264,95883264,18123768,2904,7449760,22132800,958,606,606,0,0,0,0,0,0,0,0,0.369,0.013,0.000,0,0,0,606,606,0,0
