TransferId,EdgeId,Class,RequestedMass,AdmittedMass,SourceMassBefore,SourceMassAfter,DestinationMassBefore,DestinationMassAfter,InputSrcRev,InputDstRev,OutputSrcRev,OutputDstRev
73e430f3e12d3a36,5bd6e6d471e93c0f,mixed_downstream,21054,21054,65737,44683,88999,110053,1,1,2,2
2902e2911f591aed,5c0e11693d4e063e,other_certified,4966,4966,4992,26,27272,32238,1,1,2,2
24e44e57780211f7,5c43d9a8dba6f41f,mixed_downstream,16740,16740,86143,69403,47553,64293,1,1,2,2
0000000000000000,5c649d9111749824,mixed_downstream,0,0,241611,241611,31387,31387,1,1,1,1
6f71e9d791761665,5c7ddb775dc41abf,other_certified,9932,9932,9984,52,2094,12026,1,1,2,2
af645ffda847ecc2,5c8405d35c84c153,river_to_wetland,32636,32636,32714,78,275925,308561,1,1,2,2
33ba5b7dd34cbcd4,5c8656b276f779a7,other_certified,4966,4966,4992,26,54757,59723,1,1,2,2
d793a9167c6d600d,5cb38e9eec94c10e,mixed_downstream,7888,7888,19239,11351,11237,19125,1,1,2,2
71d90d2f41e6f17e,5cc4fdcce41043ed,wetland_to_river,4966,4966,4992,26,1592,6558,1,1,2,2
81e2176c70884ef7,5ce4ae2c51e287ad,wetland_to_river,4966,4966,4992,26,26,4992,1,1,2,2
215a87fc17bb102f,5cf396a0fdcde1e1,other_certified,45652,45652,54735,9083,39598,85250,1,1,2,2
efb185176fff9144,5d102a9410da78c6,mixed_downstream,41893,41893,83459,41566,9984,51877,1,1,2,2
750aef41a80857cf,5d1d6dc0c5ea2d21,other_certified,6765,6765,11611,4846,26,6791,1,1,2,2
0d863da14ad41455,5d25a18804cd3d6b,mixed_downstream,9932,9932,9958,26,5200,15132,1,1,2,2
35f20e58182cbdcd,5d29d4a6558fdffd,mixed_downstream,1,1,76724,76723,9787,9788,1,1,2,2
cb52a6be446076f7,5d67e98fb7bdac15,other_certified,4966,4966,4992,26,14976,19942,1,1,2,2
ddac05a3f0837af3,5d933174a813fde5,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
4b630554a445e6cd,5da9c7bb038941a2,other_certified,4966,4966,4992,26,14976,19942,1,1,2,2
8c129d7d71b5dc03,5dd5240b105f83cf,other_certified,4966,4966,4992,26,14976,19942,1,1,2,2
96d6031c2dc56a59,5df7c76f5afc4e04,other_certified,9932,9932,9958,26,26,9958,1,1,2,2
3447f6261d9caafe,5e29eec515bf36dd,mixed_downstream,53877,53877,170925,117048,124166,178043,1,1,2,2
23e8c86062ea6af5,5e2a1082dc18de1d,mixed_downstream,4966,4966,4992,26,230581,235547,1,1,2,2
9c2505332a633f25,5e2d7ec5fec5fd18,mixed_downstream,1,1,31835,31834,38586,38587,1,1,2,2
f87cd0037c2314b5,5e2e9454c64a49f5,other_certified,9932,9932,9984,52,9984,19916,1,1,2,2
837bc1f575414d2b,5e32f5331593bbff,other_certified,11664,11664,11690,26,11723,23387,1,1,2,2
d4ae74c11650267a,5e5f9226b27e66a0,other_certified,11207,11207,11233,26,11252,22459,1,1,2,2
2cc3c298f9de3043,5e5fffe20ef62d2e,mixed_downstream,22616,22616,379779,357163,3302,25918,1,1,2,2
2cb221dab2e7e8de,5e662fc7e3df2abc,other_certified,1,1,19463,19462,24180,24181,1,1,2,2
63cf2e570226f4d3,5ed7a35fe7830823,wetland_to_river,12331,12331,19968,7637,11136,23467,1,1,2,2
c58eed0afd9d8c6f,5ee7538127c13141,other_certified,4966,4966,4992,26,33540,38506,1,1,2,2
6680f4eee75fb877,5ee8effa0ccc16e9,mixed_downstream,1,1,470976,470975,415021,415022,1,1,2,2
d6ab3a0e343c1d85,5eee5019ce7d8d6e,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
305f4ac37189a0aa,5f1322e2d96f3dfe,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
bd03d6c84d6cedfd,5f27f70e12609460,other_certified,4735,4735,21251,16516,21254,25989,1,1,2,2
05502ba58176be3d,5f289362adc6f3f9,other_certified,11382,11382,11408,26,11428,22810,1,1,2,2
4d74f9f71e2e188e,5f2dd828f23ecba6,other_certified,23286,23286,23338,52,11752,35038,1,1,2,2
662fa4479d92c16c,5f34d5a837b54834,other_certified,15500,15500,15552,52,9984,25484,1,1,2,2
933c946802cdf68a,5f444636932947ef,mixed_downstream,24232,24232,24284,52,65081,89313,1,1,2,2
ae93ff7d5c178c73,5f51b3a7d7e7f769,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
d2441687ae7a64f8,5f5d0b4a8e7780f8,other_certified,14824,14824,60501,45677,20227,35051,1,1,2,2
d2765d8cebce76e1,5f72aba3bb872f9b,other_certified,9932,9932,9984,52,4992,14924,1,1,2,2
d8933fc84924958f,5f9f50f84bc7c478,other_certified,23361,23361,23387,26,86023,109384,1,1,2,2
d6bb1388188bfaa9,5fa49438be51ab4d,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
a844dd8119139303,5fd93d5db7430ec1,river_to_wetland,19653,19653,19679,26,402414,422067,1,1,2,2
0d6b07efa69ae257,5ff89a809160589e,mixed_downstream,4966,4966,4992,26,137148,142114,1,1,2,2
d6b6a22473219923,60032aab64259876,other_certified,22926,22926,44330,21404,22264,45190,1,1,2,2
6d8cb24db4398c7e,60232abd6d1e50e9,other_certified,10693,10693,11394,701,26,10719,1,1,2,2
279a80633c678699,603033895c354f04,mixed_downstream,29673,29673,29699,26,65353,95026,1,1,2,2
832a645ab4266edf,606513e6f7f8efe3,mixed_downstream,22843,22843,110953,88110,271306,294149,1,1,2,2
4ef7e609dbf30faa,60a6cad4a95a270f,mixed_downstream,37209,37209,47257,10048,254294,291503,1,1,2,2
b66e8be9ec9a2790,60a82e5b1c23e2b7,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
e27a2cdc6fd9b09e,60d7991ef1815d9d,other_certified,1,1,132719,132718,51953,51954,1,1,2,2
12d69fbfe6f10c5e,60ec89a9aa4aae68,other_certified,35311,35311,35363,52,36987,72298,1,1,2,2
55971d940fd32a01,61035805d3794d45,other_certified,1,1,22365,22364,10187,10188,1,1,2,2
84674640a9125d51,61151a8dbcef46b3,mixed_downstream,31452,31452,247575,216123,10956,42408,1,1,2,2
d85b5b55f7a55336,613fb58f4b37a98d,other_certified,4966,4966,4992,26,127851,132817,1,1,2,2
91ffe50e65beac6e,614526490573245d,river_to_wetland,17715,17715,17741,26,117974,135689,1,1,2,2
5683f43dd30c2bfa,61571232bee23f11,mixed_downstream,32102,32102,58740,26638,337371,369473,1,1,2,2
d037aba3385f2094,61617d85bd1566bb,other_certified,7821,7821,7847,26,26,7847,1,1,2,2
809655c6d090e9a6,61635afec52b38d7,other_certified,14898,14898,14976,78,42066,56964,1,1,2,2
983912438284dafd,619246c58b4182fc,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
a0a464c1b228771d,61c5b401b3ad9594,other_certified,22598,22598,22650,52,39269,61867,1,1,2,2
87e9b3d6177075be,6224006886a9460c,mixed_downstream,1,1,44364,44363,276803,276804,1,1,2,2
ab0b77c12a8b7c4c,622f5a031f778957,other_certified,4966,4966,4992,26,26,4992,1,1,2,2
1d9743018b7c83f5,6231242c27b7cc95,mixed_downstream,4966,4966,4992,26,120333,125299,1,1,2,2
dfad668ec7cceae1,6276b30f3d3402b2,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
a6df139ee4998984,62d44ae7a0b1b2a2,other_certified,9932,9932,9958,26,4992,14924,1,1,2,2
7cfac03175cae38b,62dd85119d81f60e,other_certified,11931,11931,11957,26,11961,23892,1,1,2,2
5279604bd3609f98,62e4a9f018df6f3e,other_certified,4966,4966,4992,26,7949,12915,1,1,2,2
0bf914b920f0ea9d,62f34e18a9899fc8,mixed_downstream,19180,19180,19206,26,72821,92001,1,1,2,2
e560f02ec912b103,62f675b54cb9db3c,other_certified,1,1,4244,4243,21702,21703,1,1,2,2
7071822bb05138ee,631eaa516388bdff,mixed_downstream,6931,6931,20997,14066,24955,31886,1,1,2,2
813150012ae82cc5,63359ba2b3e8afa1,mixed_downstream,31447,31447,31499,52,10975,42422,1,1,2,2
7486d64420030699,633a3e9f8b723e5b,other_certified,4043,4043,12422,8379,12431,16474,1,1,2,2
b195c5edbcf9ddc1,633c697846029d2f,mixed_downstream,15921,15921,217481,201560,11017,26938,1,1,2,2
996f0bcf212ba489,634b84491e6db24f,other_certified,1,1,209753,209752,4673,4674,1,1,2,2
b86bc8f33f7d0a54,634f34b22809dcdc,other_certified,4966,4966,4992,26,16118,21084,1,1,2,2
1de53f4ea4a1e81c,6363fdb5068b1589,wetland_to_river,3188,3188,4992,1804,41959,45147,1,1,2,2
1bff363c092e2016,637daa407ce195d6,other_certified,13974,13974,16895,2921,4992,18966,1,1,2,2
1a0eec2790c42b72,63e6739af40eca4b,mixed_downstream,48403,48403,48429,26,37435,85838,1,1,2,2
99e8282e0d07e4a4,641b382d0d0466ec,other_certified,11188,11188,11331,143,11354,22542,1,1,2,2
d4d75b1800387c5c,644b421be84a4298,other_certified,10955,10955,10981,26,22108,33063,1,1,2,2
e854394fa2f8705a,64824596e65be86b,wetland_to_river,4966,4966,4992,26,35158,40124,1,1,2,2
1560e69dc0f6c97a,648b39a9f96ca685,other_certified,9932,9932,9984,52,9984,19916,1,1,2,2
09415c2fc29bb4e6,6490cc8b0aaa65a0,other_certified,16448,16448,16474,26,12447,28895,1,1,2,2
c169707918c411ce,6491c7f09bc3159b,other_certified,4966,4966,4992,26,78,5044,1,1,2,2
f1da6f1cdcaf57ae,649e647490cb4f09,other_certified,4966,4966,4992,26,14976,19942,1,1,2,2
93148f5029b20bc2,64a7ea8645709848,other_certified,4966,4966,4992,26,15672,20638,1,1,2,2
2a1181954da6b1f4,64cd5e4f4ce76f60,other_certified,14898,14898,14950,52,4992,19890,1,1,2,2
16f65027a73c5142,64f113f3c9b0dd1f,other_certified,3627,3627,4992,1365,19968,23595,1,1,2,2
102088e48f9bc8e4,650d71704fb2d22b,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
319ac1342c443664,65110f59d59ec9a8,other_certified,1362,1362,4992,3630,4992,6354,1,1,2,2
7792d0c87011aa92,65140b2d577fddf7,other_certified,1,1,21563,21562,24208,24209,1,1,2,2
b9f2a4a472212b6b,653fa51a66ab17c4,mixed_downstream,1,1,50952,50951,100361,100362,1,1,2,2
cf278b057be06a6a,65738a202cb28d2c,other_certified,11228,11228,14950,3722,4992,16220,1,1,2,2
8ead8ed1fea703b9,657af32fa53bab39,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
edf4b7b11ad6af44,657e333aec541f0e,other_certified,4966,4966,4992,26,95178,100144,1,1,2,2
68ad72e189d2afdb,658139376fccea23,other_certified,9932,9932,9984,52,19816,29748,1,1,2,2
22d290c33bd00fdf,65ad2dea11289a47,other_certified,9932,9932,9984,52,4992,14924,1,1,2,2
047bc25f1aca0be3,65b7e7049edc9549,other_certified,4966,4966,4992,26,43683,48649,1,1,2,2
044457a0d1728999,65dabca4a8128fd4,mixed_downstream,83124,83124,439791,356667,313791,396915,1,1,2,2
a7c5f126aa16f3a0,65ddb9c817c0499b,mixed_downstream,20900,20900,154369,133469,52,20952,1,1,2,2
aa7bd1ad3f79b07b,6615cf8fafb0c65e,wetland_to_river,4966,4966,4992,26,56272,61238,1,1,2,2
c34eccfbc8faa292,662d79ceb5b2671e,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
76a10ecbc6ed7e75,6633105180f9a070,other_certified,9932,9932,9984,52,4992,14924,1,1,2,2
1525b29fe6d18a34,6639c6badfe54a34,other_certified,18909,18909,18935,26,18942,37851,1,1,2,2
bf1b2693b92b5c18,663cc89853950117,mixed_downstream,4966,4966,4992,26,32853,37819,1,1,2,2
3b1484a7f540d1f9,664823a33e8ebb79,other_certified,6281,6281,109203,102922,35544,41825,1,1,2,2
da142235cf98df92,664ba3f19146af06,other_certified,1604,1604,19352,17748,19365,20969,1,1,2,2
4ccc5ec4875297e9,665e2ca44daa1266,mixed_downstream,26248,26248,30158,3910,26,26274,1,1,2,2
3aabae633074d7f0,667ba4216ac1addf,mixed_downstream,77549,77549,77627,78,99007,176556,1,1,2,2
c41fac8c2c8fa659,667c51312022c2ff,river_to_wetland,750548,750548,2310837,1560289,1999093,2749641,1,1,2,2
d9b496309e270ef4,6681c76ee6fffb5c,mixed_downstream,189513,189513,725231,535718,1560289,1749802,1,1,2,2
80510cdeb7ac2a94,66e8a6ef70aa9c95,mixed_downstream,24092,24092,24144,52,136602,160694,1,1,2,2
78627af73e210909,67003c7f85a99425,mixed_downstream,50092,50092,290749,240657,164789,214881,1,1,2,2
15eef68ec4c6fca4,6715e1ad547ef599,mixed_downstream,10007,10007,28413,18406,11464,21471,1,1,2,2
078dbbff8f510216,67182fa8cfa6c764,river_to_wetland,11158,11158,11184,26,124227,135385,1,1,2,2
c057a4c6fc52f0c8,671cdaee1a62a909,other_certified,11040,11040,11066,26,11111,22151,1,1,2,2
fe02d9776604d1f9,67211675647134c0,other_certified,5808,5808,11930,6122,6755,12563,1,1,2,2
e387b00d04d58248,674ac4e74538389c,mixed_downstream,8845,8845,9958,1113,72716,81561,1,1,2,2
b9235bda589a53e1,674cccd599dcb02b,mixed_downstream,10505,10505,211731,201226,11586,22091,1,1,2,2
36639a72c44168a2,674f8b47c6e073fd,other_certified,9932,9932,9984,52,9958,19890,1,1,2,2
076bf370e814ced5,6755a2197b53a06a,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
ce68bb80eb397160,676be14d371fae9f,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
60524d9d51248b3a,67897ba40e7f5817,other_certified,9932,9932,9984,52,4992,14924,1,1,2,2
0725da635d877623,67b4963c8dac07dc,river_to_wetland,11261,11261,11287,26,21305,32566,1,1,2,2
2158612a4a71d0d8,67db6e56c71173ad,other_certified,8700,8700,11546,2846,26,8726,1,1,2,2
4cc76b5f0a2c951b,67dc2cd6b7dbd5c4,mixed_downstream,30496,30496,45888,15392,26,30522,1,1,2,2
529576232120f32f,67ee4626ca67660d,mixed_downstream,1,1,118734,118733,84486,84487,1,1,2,2
65f55e387dcf1136,6824cce3b40d49a2,other_certified,3777,3777,4992,1215,60089,63866,1,1,2,2
8b9b92f5b9106e74,683d3032da33ee70,other_certified,1446,1446,4992,3546,4992,6438,1,1,2,2
bc5e2fe8d97474de,683da904c5aa66c7,mixed_downstream,14898,14898,14976,78,91906,106804,1,1,2,2
8438873ea65b0ac2,683e63e89c14126a,mixed_downstream,35368,35368,35472,104,21680,57048,1,1,2,2
248a6e3a92934a34,68420af889990b6c,mixed_downstream,18228,18228,51953,33725,42126,60354,1,1,2,2
bbc26345ea0e874c,685626416b7692fe,other_certified,4966,4966,4992,26,13523,18489,1,1,2,2
8757d7d5e801ff6e,68769f98de332508,mixed_downstream,4966,4966,4992,26,52,5018,1,1,2,2
ff27d2855cae1607,68eb9c99c3fb406f,other_certified,4966,4966,4992,26,89492,94458,1,1,2,2
fa1cb30339c073c9,692d659ab2a7cba9,mixed_downstream,9184,9184,11915,2731,33533,42717,1,1,2,2
d4dce9b704f94e13,693bfdb153cf4030,mixed_downstream,16024,16024,138224,122200,16483,32507,1,1,2,2
df08a6093f0d1ae4,6953f07e4796b6ad,wetland_to_river,9932,9932,9984,52,22826,32758,1,1,2,2
b93de9c493187759,6960deee16d485a2,mixed_downstream,35894,35894,181098,145204,351860,387754,1,1,2,2
bfb637cde74096b5,69777a9972184076,mixed_downstream,11591,11591,11617,26,33558,45149,1,1,2,2
d6e5da9e951026e2,699648879de01367,mixed_downstream,18596,18596,18622,26,29581,48177,1,1,2,2
40166fd052a82998,699f5ffefa1d2abd,mixed_downstream,4966,4966,4992,26,89930,94896,1,1,2,2
5d8dc9010921dd2f,69f791a1ae26b589,mixed_downstream,25330,25330,431526,406196,73429,98759,1,1,2,2
9a0b442bd6f04766,6a0226327ad213c6,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
2c8ce69930002fae,6a0657356e91c186,mixed_downstream,18151,18151,18177,26,198097,216248,1,1,2,2
a545fa251603a7fe,6a2ddfc4a71000e8,other_certified,18750,18750,23474,4724,26,18776,1,1,2,2
44db793ca4fc7fe5,6a3ce60c83422104,other_certified,9932,9932,9984,52,9984,19916,1,1,2,2
6e7a1da479949cde,6a5538b9f59bf8f0,other_certified,21036,21036,21062,26,11000,32036,1,1,2,2
dbb686074de3a00f,6a882097c73ef823,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
a87e05b3c9c523e6,6a9ffc9e3bd58f73,mixed_downstream,19832,19832,470975,451143,35726,55558,1,1,2,2
5b6ba6a7b7ab8862,6ab9d29aaf6c5e5f,mixed_downstream,9932,9932,9984,52,81536,91468,1,1,2,2
79f8c20d9a1d3e19,6ac2391d9f11c47c,other_certified,21023,21023,22018,995,11026,32049,1,1,2,2
6a10f30093573cc4,6acddf9338522be4,mixed_downstream,20800,20800,58874,38074,9313,30113,1,1,2,2
1c1a04b80cc3d03c,6ad94afdd1afaefd,other_certified,4139,4139,26825,22686,320825,324964,1,1,2,2
3971d73d4e36efa7,6aface13f3bb7cce,other_certified,1,1,199621,199620,33492,33493,1,1,2,2
061545d29ed43239,6b02d893fbb216c7,other_certified,18147,18147,18173,26,26,18173,1,1,2,2
11e9c6d2405a155d,6b0b2334a99fcf17,other_certified,1,1,136021,136020,25797,25798,1,1,2,2
297e66ad6fe0b627,6b2dbc91f02a93fe,mixed_downstream,3207,3207,88261,85054,27473,30680,1,1,2,2
3c3c818b651d56e3,6b3e771698ad8ee0,mixed_downstream,37738,37738,135281,97543,9062,46800,1,1,2,2
b8242fdfd1cbe6f3,6b5f8e5624c11f40,other_certified,12588,12588,12614,26,57898,70486,1,1,2,2
11ce39fd2750b341,6b76d8530c85f395,other_certified,1,1,63713,63712,91298,91299,1,1,2,2
989bd58c51bf8096,6b803e65f9ff9f23,other_certified,5138,5138,10892,5754,10929,16067,1,1,2,2
e5f9420d0fa55a08,6b8c690adffe8bde,mixed_downstream,4966,4966,4992,26,181132,186098,1,1,2,2
51524cbfe4c3ebdb,6badd261ff7e5280,other_certified,4966,4966,4992,26,45890,50856,1,1,2,2
a71948d077a76cfa,6bbd08906879f8e9,other_certified,11793,11793,11819,26,11823,23616,1,1,2,2
1c55ae5a7ba96b83,6bdd2328aea1cec4,other_certified,4966,4966,4992,26,25339,30305,1,1,2,2
a39c00d2ca95a002,6c14cbc370028433,mixed_downstream,21467,21467,92884,71417,17887,39354,1,1,2,2
bf6511b549bdef2f,6c298e6e6c32c816,mixed_downstream,7065,7065,103252,96187,19823,26888,1,1,2,2
4e0bdbd16c193308,6c670f3a36ffee91,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
54575e5254afa8ad,6c89aece68a8330a,mixed_downstream,9821,9821,9873,52,34482,44303,1,1,2,2
25f9607165adfb09,6ca2fdae82aa4b96,mixed_downstream,14506,14506,172223,157717,26,14532,1,1,2,2
6564f5da4ccc2f98,6cb1e5d003e34345,mixed_downstream,31798,31798,66181,34383,147254,179052,1,1,2,2
58532052e442b4ec,6ccf4e70a00b1042,mixed_downstream,1,1,20084,20083,55172,55173,1,1,2,2
f0aa78cf958c3523,6cdc8bfecfdcdff7,other_certified,4966,4966,4992,26,70246,75212,1,1,2,2
1e301bf1ea42cb34,6ce45af922cb10e0,other_certified,23866,23866,23892,26,23995,47861,1,1,2,2
1326a99aa3f4435a,6cf417804ba832f6,other_certified,2905,2905,12563,9658,40054,42959,1,1,2,2
77bccdf6db5a9e3e,6cf949bd81a16d75,mixed_downstream,12814,12814,64360,51546,4992,17806,1,1,2,2
4e3fbfb916252da0,6cf9f8332c98c3bc,other_certified,4966,4966,4992,26,14976,19942,1,1,2,2
fcc4a979cad21e9e,6d062fe28de5c0f5,other_certified,9332,9332,9358,26,2935,12267,1,1,2,2
58ce315df19bd35c,6d0a9f161c281f78,mixed_downstream,1,1,224168,224167,107883,107884,1,1,2,2
de7ceb3e53c7eec7,6d2f9d92c18bc5f8,mixed_downstream,10699,10699,132705,122006,205722,216421,1,1,2,2
c86432656231fb0f,6d3a2d38228e4dfb,mixed_downstream,1,1,32785,32784,22636,22637,1,1,2,2
7ff01f062560c333,6d47666b76a3ce84,mixed_downstream,9932,9932,9958,26,105963,115895,1,1,2,2
a303ace55728c090,6d525882ab874222,mixed_downstream,25181,25181,25285,104,26,25207,1,1,2,2
6dbd75c2c5b7535d,6d96dec23f6d86a8,other_certified,4966,4966,4992,26,14976,19942,1,1,2,2
b445ffc0a4545b68,6db6a4eb7d4f30b5,mixed_downstream,2665,2665,67483,64818,134862,137527,1,1,2,2
b703f4baeb0e7cee,6db726946795dddd,other_certified,4960,4960,4992,32,187339,192299,1,1,2,2
b5385ac2408939d6,6dd3f57cd960c16d,other_certified,11123,11123,11149,26,22310,33433,1,1,2,2
fc7895323dca97f6,6dd59cf651758d0d,other_certified,6938,6938,11748,4810,26,6964,1,1,2,2
1fed12c81543b21d,6dda14883e6eaba1,other_certified,22118,22118,22170,52,33386,55504,1,1,2,2
ed60bf66f410745e,6e16050c50df78d7,wetland_to_river,3329,3329,4992,1663,22131,25460,1,1,2,2
51473c6047edb17a,6e332eae20b7cff2,other_certified,1,1,39996,39995,338507,338508,1,1,2,2
4ccbdeb97af59892,6e39b8d52c925ee8,other_certified,1,1,60695,60694,4073,4074,1,1,2,2
7510a5f93ff967d9,6e6abbbbfcc3b8d0,other_certified,12113,12113,32907,20794,10945,23058,1,1,2,2
3a17e39bbeeae81a,6e783e087ca9aecb,other_certified,5815,5815,17691,11876,17696,23511,1,1,2,2
4171f88bfcc31ca7,6e8716fd8a18b573,other_certified,1,1,17129,17128,197585,197586,1,1,2,2
2907202eeb84471f,6e8b17c3af646913,other_certified,24039,24039,24065,26,26,24065,1,1,2,2
f4c4027853f07cfc,6e9828553d8611ab,other_certified,9932,9932,9984,52,69118,79050,1,1,2,2
f0d217665f5597e3,6f08919a6f0174c1,other_certified,35214,35214,35266,52,17642,52856,1,1,2,2
7bd6a480acd20c0f,6f1b9328fb65f756,mixed_downstream,17746,17746,98126,80380,32369,50115,1,1,2,2
764950d0be04fd7b,6f34dc3d97c129a7,mixed_downstream,516,516,4992,4476,27463,27979,1,1,2,2
a9301ff3b9b1dba5,6f3c2618938ad5ab,other_certified,1,1,235651,235650,116884,116885,1,1,2,2
831bc2300607719d,6f56def037731248,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
c3f9a7a7521ac139,6f7185040aca028d,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
e87c437d0df00cb4,6f94c4bb69aef9d6,mixed_downstream,4966,4966,4992,26,101092,106058,1,1,2,2
59f9e89be02e6270,6fc0cc00fff12a59,mixed_downstream,12701,12701,285878,273177,275599,288300,1,1,2,2
173a71c95279ab66,6fc17446bd703f5e,other_certified,8632,8632,17644,9012,17649,26281,1,1,2,2
d2cae861c44f04cf,70411eaf14ca0c91,mixed_downstream,32603,32603,32655,52,104649,137252,1,1,2,2
7bfa6e4c0260e0e8,70483dc47c4f2814,mixed_downstream,68796,68796,74596,5800,241698,310494,1,1,2,2
1eff28ca93b3669f,705cb8e36806d3f4,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
b8e995a8e85a7dcf,70683b46d7007871,mixed_downstream,4966,4966,4992,26,137794,142760,1,1,2,2
155dce604cb0e734,70759ef599fe1cf2,other_certified,10463,10463,17704,7241,11569,22032,1,1,2,2
508b2911bae0c3a8,7078d5511bb02212,mixed_downstream,18992,18992,20099,1107,133591,152583,1,1,2,2
51d21d6694c25709,70afafcf8005943c,mixed_downstream,1,1,38892,38891,57175,57176,1,1,2,2
f72aa895ce4f7b48,70c9f7094f8b8c3f,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
285860d103d2840d,711edc0eb7aaa59c,mixed_downstream,55014,55014,169768,114754,123460,178474,1,1,2,2
1ad0f476c7d35e53,7168a375fffab5bd,river_to_wetland,5204,5204,11122,5918,900224,905428,1,1,2,2
bba77075fb0d80f0,71a08474316294c9,other_certified,4966,4966,4992,26,9984,14950,1,1,2,2
b8a2f3817d8dab1b,71a35d4ef0297da6,other_certified,18762,18762,18871,109,26,18788,1,1,2,2
162b6bed8dd694bc,71c1bbbd916f7e6a,mixed_downstream,11021,11021,11047,26,37734,48755,1,1,2,2
d88d0f1a4ef6ab8c,71d0244b9e79e566,other_certified,5857,5857,9984,4127,42002,47859,1,1,2,2
6dafd43d103b8936,71d104e49a27bc2e,other_certified,4966,4966,4992,26,4992,9958,1,1,2,2
279852ced03ff99b,7222a66013427314,other_certified,3662,3662,4992,1330,26,3688,1,1,2,2
349ba5ab0a4a3a21,722cafa733bf11e3,mixed_downstream,3558,3558,4992,1434,120226,123784,1,1,2,2
45eecbedecff98e4,722f1ae13601c8df,other_certified,2593,2593,4992,2399,9984,12577,1,1,2,2
d21dc45df23f3c35,7251523fc959ace1,other_certified,4814,4814,23141,18327,18184,22998,1,1,2,2
640244a25f0b1fd4,72a5ade9cbb19c37,mixed_downstream,1,1,1215369,1215368,72641,72642,1,1,2,2
aaa2bee6d5cfd538,72caf3a60963c8e5,other_certified,14898,14898,14976,78,140174,155072,1,1,2,2
c52116f53b9bc6fe,72cc6473752ae57e,other_certified,11187,11187,11213,26,94644,105831,1,1,2,2
e88c34b120c0ff8f,72dfe0794e80709d,other_certified,11464,11464,11490,26,23002,34466,1,1,2,2
18985744e5b03362,72f8530e5f044897,other_certified,9932,9932,9958,26,319919,329851,1,1,2,2
6adfa3571841c27c,7313c034bed09339,other_certified,2529,2529,4992,2463,4992,7521,1,1,2,2
9ca69c80a60824b9,731819a9e6cf238d,other_certified,9932,9932,9984,52,4992,14924,1,1,2,2
9c4d640ccd10da50,732777d044eef9e1,other_certified,4966,4966,4992,26,1978,6944,1,1,2,2
e0c36c5eba239451,732e6bc23aa1fd75,other_certified,4966,4966,4992,26,4278,9244,1,1,2,2
b71a21acc3b157dc,734cd56f9dd094db,mixed_downstream,88074,88074,93390,5316,332832,420906,1,1,2,2
ecaa0f32f695f2e2,73609912278f8306,other_certified,6186,6186,9984,3798,4992,11178,1,1,2,2
75272fbeaf6c1284,7367948462650917,river_to_wetland,55160,55160,55264,104,12797,67957,1,1,2,2
c6f1304b1e5adf87,73857a1fc37cd42d,other_certified,1,1,445848,445847,44363,44364,1,1,2,2
09c01e25e7a1df8b,7389bea2230d87ec,other_certified,36422,36422,36448,26,24172,60594,1,1,2,2
04bcebc37179f4b9,739b1f1bdf665ddb,mixed_downstream,4966,4966,4992,26,64039,69005,1,1,2,2
