stage,bearing,phase,distance_m,x,y,mode,resident_cells,resident_packages,frame_ms,pending_packages,workers_idle,column_queue,pending_kind
p5b3b3b,north,6,252.0,128.500,380.500,free_fly,957,1836,0.6534,816,0,0,0
p5b3b3b,north,6,248.0,128.500,376.500,free_fly,957,1785,0.6723,816,0,0,0
p5b3b3b,north,6,244.0,128.500,372.500,free_fly,957,1785,0.6687,867,0,0,0
p5b3b3b,north,6,240.0,128.500,368.500,free_fly,957,1734,0.7880,867,0,0,0
p5b3b3b,north,6,236.0,128.500,364.500,free_fly,957,1734,0.8133,918,0,0,0
p5b3b3b,north,6,232.0,128.500,360.500,free_fly,957,1683,0.6762,918,0,0,0
p5b3b3b,north,6,228.0,128.500,356.500,free_fly,957,1683,0.7726,969,0,0,0
p5b3b3b,north,6,224.0,128.500,352.500,free_fly,957,1632,0.7182,969,0,0,0
p5b3b3b,north,6,220.0,128.500,348.500,free_fly,957,1632,0.6443,1020,0,0,0
p5b3b3b,north,6,216.0,128.500,344.500,free_fly,957,1582,0.7200,1019,0,0,0
p5b3b3b,north,6,212.0,128.500,340.500,free_fly,957,1590,1.4326,1062,0,0,0
p5b3b3b,north,6,208.0,128.500,336.500,free_fly,957,1546,1.1864,1055,0,0,0
p5b3b3b,north,6,204.0,128.500,332.500,free_fly,957,1554,1.4025,1098,0,0,0
p5b3b3b,north,6,200.0,128.500,328.500,free_fly,957,1512,1.5227,1089,0,0,0
p5b3b3b,north,6,196.0,128.500,324.500,free_fly,957,1513,0.7812,1139,0,0,0
p5b3b3b,north,6,192.0,128.500,320.500,free_fly,957,1467,1.0810,1134,0,0,0
p5b3b3b,north,6,188.0,128.500,316.500,free_fly,957,1471,1.0956,1181,0,0,0
p5b3b3b,north,6,184.0,128.500,312.500,free_fly,957,1424,1.0000,1177,0,0,0
p5b3b3b,north,6,180.0,128.500,308.500,free_fly,957,1427,0.9106,1225,0,0,0
p5b3b3b,north,6,176.0,128.500,304.500,free_fly,957,1377,1.1894,1224,0,0,0
p5b3b3b,north,6,172.0,128.500,300.500,free_fly,957,1377,1.1277,1275,0,0,0
p5b3b3b,north,6,168.0,128.500,296.500,free_fly,957,1326,1.0320,1275,0,0,0
p5b3b3b,north,6,164.0,128.500,292.500,free_fly,957,1326,1.6571,1326,0,0,0
p5b3b3b,north,6,160.0,128.500,288.500,free_fly,957,1275,1.2464,1326,0,0,0
p5b3b3b,north,6,156.0,128.500,284.500,free_fly,957,1275,1.0596,1377,0,0,0
p5b3b3b,north,6,152.0,128.500,280.500,free_fly,957,1226,1.2328,1375,0,0,0
p5b3b3b,north,6,148.0,128.500,276.500,free_fly,957,1237,1.8921,1415,0,0,0
p5b3b3b,north,6,144.0,128.500,272.500,free_fly,957,1197,1.9299,1404,0,0,0
p5b3b3b,north,6,140.0,128.500,268.500,free_fly,957,1211,2.4917,1441,0,0,0
p5b3b3b,north,6,136.0,128.500,264.500,free_fly,957,1167,1.6244,1434,0,0,0
p5b3b3b,north,6,132.0,128.500,260.500,free_fly,957,1173,1.8215,1479,0,0,0
p5b3b3b,north,6,128.0,128.500,256.500,free_fly,957,1122,1.1389,1479,0,0,0
p5b3b3b,north,6,126.0,128.500,254.500,sprint,957,1122,1.0266,1530,0,0,0
p5b3b3b,north,6,124.0,128.500,252.500,sprint,959,1071,0.9068,1530,0,0,0
p5b3b3b,north,6,122.0,128.500,250.500,sprint,959,1071,0.9406,1530,0,0,0
p5b3b3b,north,6,120.0,128.500,248.500,sprint,961,1071,1.0605,1530,0,0,0
p5b3b3b,north,6,118.0,128.500,246.500,sprint,961,1071,1.0862,1581,0,0,0
p5b3b3b,north,6,116.0,128.500,244.500,sprint,963,1025,1.4985,1576,0,0,0
p5b3b3b,north,6,114.0,128.500,242.500,sprint,963,1036,1.8946,1565,0,0,0
p5b3b3b,north,6,112.0,128.500,240.500,sprint,963,1048,1.9909,1553,0,0,0
p5b3b3b,north,6,110.0,128.500,238.500,sprint,963,1062,2.1795,1590,0,0,0
p5b3b3b,north,6,108.0,128.500,236.500,sprint,963,1016,1.5278,1585,0,0,0
p5b3b3b,north,6,106.0,128.500,234.500,sprint,963,1019,2.1741,1582,0,0,0
p5b3b3b,north,6,104.0,128.500,232.500,sprint,963,1020,1.1671,1581,0,0,0
p5b3b3b,north,6,102.0,128.500,230.500,sprint,963,1020,1.2021,1632,0,0,0
p5b3b3b,north,6,100.0,128.500,228.500,sprint,963,969,1.0824,1632,0,0,0
p5b3b3b,north,6,98.0,128.500,226.500,sprint,963,969,1.0104,1632,0,0,0
p5b3b3b,north,6,96.0,128.500,224.500,sprint,963,969,1.0226,1632,0,0,0
p5b3b3b,north,6,94.0,128.500,222.500,sprint,963,969,1.0234,1683,0,0,0
p5b3b3b,north,6,92.0,128.500,220.500,sprint,963,919,1.1307,1682,0,0,0
p5b3b3b,north,6,90.0,128.500,218.500,sprint,963,920,1.1666,1681,0,0,0
p5b3b3b,north,6,88.0,128.500,216.500,sprint,963,925,1.4533,1676,0,0,0
p5b3b3b,north,6,86.0,128.500,214.500,sprint,963,936,1.9454,1716,0,0,0
p5b3b3b,north,6,84.0,128.500,212.500,sprint,963,897,1.9591,1704,0,0,0
p5b3b3b,north,6,82.0,128.500,210.500,sprint,963,907,1.9451,1694,0,0,0
p5b3b3b,north,6,80.0,128.500,208.500,sprint,963,912,1.7135,1689,0,0,0
p5b3b3b,north,6,78.0,128.500,206.500,sprint,963,917,1.5787,1735,0,0,0
p5b3b3b,north,6,76.0,128.500,204.500,sprint,963,867,1.2496,1734,0,0,0
p5b3b3b,north,6,74.0,128.500,202.500,sprint,963,867,1.3823,1734,0,0,0
p5b3b3b,north,6,72.0,128.500,200.500,sprint,963,867,1.2011,1734,0,0,0
p5b3b3b,north,6,70.0,128.500,198.500,sprint,963,867,1.1464,1785,0,0,0
p5b3b3b,north,6,68.0,128.500,196.500,sprint,963,816,1.2178,1785,0,0,0
p5b3b3b,north,6,66.0,128.500,194.500,sprint,963,818,1.4786,1783,0,0,0
p5b3b3b,north,6,64.0,128.500,192.500,sprint,963,819,1.6176,1782,0,0,0
p5b3b3b,north,6,63.0,128.500,191.500,walk,963,829,1.8935,1823,0,0,0
p5b3b3b,north,6,62.0,128.500,190.500,walk,965,788,1.7375,1813,0,0,0
p5b3b3b,north,6,61.0,128.500,189.500,walk,965,797,1.7557,1804,0,0,0
p5b3b3b,north,6,60.0,128.500,188.500,walk,967,804,1.4075,1797,0,0,0
p5b3b3b,north,6,59.0,128.500,187.500,walk,967,810,1.4488,1791,0,0,0
p5b3b3b,north,6,58.0,128.500,186.500,walk,969,811,1.0077,1790,0,0,0
p5b3b3b,north,6,57.0,128.500,185.500,walk,969,813,1.0123,1788,0,0,0
p5b3b3b,north,6,56.0,128.500,184.500,walk,971,816,1.1454,1785,0,0,0
p5b3b3b,north,6,55.0,128.500,183.500,walk,971,816,0.8362,1836,0,0,0
p5b3b3b,north,6,54.0,128.500,182.500,walk,973,765,0.8228,1836,0,0,0
p5b3b3b,north,6,53.0,128.500,181.500,walk,973,765,0.7890,1836,0,0,0
p5b3b3b,north,6,52.0,128.500,180.500,walk,975,765,0.7784,1836,0,0,0
p5b3b3b,north,6,51.0,128.500,179.500,walk,975,765,0.8574,1836,0,0,0
p5b3b3b,north,6,50.0,128.500,178.500,walk,975,765,0.9471,1836,0,0,0
p5b3b3b,north,6,49.0,128.500,177.500,walk,975,767,0.9437,1834,0,0,0
p5b3b3b,north,6,48.0,128.500,176.500,walk,975,768,0.8319,1833,0,0,0
p5b3b3b,north,6,47.0,128.500,175.500,walk,975,769,0.9996,1883,0,0,0
p5b3b3b,north,6,46.0,128.500,174.500,walk,975,723,1.3222,1878,0,0,0
p5b3b3b,north,6,45.0,128.500,173.500,walk,975,728,1.4222,1873,0,0,0
p5b3b3b,north,6,44.0,128.500,172.500,walk,975,734,1.2080,1867,0,0,0
p5b3b3b,north,6,43.0,128.500,171.500,walk,975,740,1.2576,1861,0,0,0
